person_id,name,email,gender,age
1480,harikrishna,ha@columbia.edu,male,43
1481,Julian,ju@columbia.edu,male,15
1482,Jennifer,je@columbia.edu,male,47
1483,Tracy,tr@columbia.edu,female,31
1484,Jo,jo@columbia.edu,female,10
1485,Michael,mi@columbia.edu,female,25
1486,Frank,fr@columbia.edu,male,12
1487,Raegan,ra@columbia.edu,female,10
1488,Christina,ch@columbia.edu,male,11
1489,Chloe,ch@columbia.edu,female,46
1490,David,da@columbia.edu,male,43
1491,Sherry,sh@columbia.edu,male,34
1492,Michael,mi@columbia.edu,male,34
1493,Jay,ja@columbia.edu,male,11
1494,Diane,di@columbia.edu,male,12
1495,Laurent,la@columbia.edu,female,48
1496,Dana,da@columbia.edu,female,12
1497,Chris,ch@columbia.edu,female,37
1498,Rebecca,re@columbia.edu,female,50
1499,Bret,br@columbia.edu,male,38
1500,Nina,ni@columbia.edu,male,30
1501,William,wi@columbia.edu,female,15
1502,James,ja@columbia.edu,female,10
1503,Manny,ma@columbia.edu,female,27
1504,Brian,br@columbia.edu,male,26
1505,Lewis,le@columbia.edu,male,25
1506,LaToya,la@columbia.edu,male,30
1507,Georgina,ge@columbia.edu,male,50
1508,Abby,ab@columbia.edu,female,46
1509,Daniel,da@columbia.edu,female,48
1510,Mariel,ma@columbia.edu,male,30
1511,Gail,ga@columbia.edu,female,29
1512,Lilybell,li@columbia.edu,female,13
1513,Thomas,th@columbia.edu,female,26
1514,Gloria,gl@columbia.edu,female,27
1515,Hayley,ha@columbia.edu,male,40
1516,George,ge@columbia.edu,female,43
1517,Eric,er@columbia.edu,female,32
1518,Liz,li@columbia.edu,male,23
1519,Ross,ro@columbia.edu,female,47
1520,Kim,ki@columbia.edu,male,39
1521,Sherry,sh@columbia.edu,male,29
1522,Ben,be@columbia.edu,male,13
1523,Fernando,fe@columbia.edu,male,32
1524,Richard,ri@columbia.edu,male,39
1525,Nick,ni@columbia.edu,male,13
1526,Krissy,kr@columbia.edu,female,10
1527,Nicole,ni@columbia.edu,female,42
1528,James,ja@columbia.edu,male,41
1529,Brandon,br@columbia.edu,female,46
1530,Lyd,ly@columbia.edu,female,42
1531,Kayla,ka@columbia.edu,male,33
1532,Brian,br@columbia.edu,female,23
1533,Kevin,ke@columbia.edu,male,25
1534,Phil,ph@columbia.edu,female,24
1535,cynthia,cy@columbia.edu,female,30
1536,Ceci,ce@columbia.edu,female,43
1537,Scott,sc@columbia.edu,male,40
1538,ROBERT,ro@columbia.edu,male,26
1539,Louis,lo@columbia.edu,male,18
1540,Jannet,ja@columbia.edu,female,22
1541,Roger,ro@columbia.edu,male,18
1542,Robelle,ro@columbia.edu,male,10
1543,Mary,ma@columbia.edu,female,44
1544,Br,br@columbia.edu,female,45
1545,Stephen,st@columbia.edu,female,15
1546,michael,mi@columbia.edu,female,31
1547,Stella,st@columbia.edu,male,42
1548,Nick,ni@columbia.edu,male,31
1549,matt,ma@columbia.edu,female,33
1550,Grace,gr@columbia.edu,male,10
1551,Justine,ju@columbia.edu,female,10
1552,Jess,je@columbia.edu,female,30
1553,Kat,ka@columbia.edu,male,32
1554,John,jo@columbia.edu,male,39
1555,Cristal,cr@columbia.edu,male,50
1556,Olga,ol@columbia.edu,male,33
1557,Carrie,ca@columbia.edu,male,34
1558,Linh,li@columbia.edu,male,28
1559,Kristin,kr@columbia.edu,male,34
1560,Blues,bl@columbia.edu,female,33
1561,Zee,ze@columbia.edu,male,30
1562,Michael,mi@columbia.edu,male,18
1563,Audrisz,au@columbia.edu,female,25
1564,J.,j.@columbia.edu,female,35
1565,Jeppe,je@columbia.edu,male,19
1566,Jeff,je@columbia.edu,female,39
1567,Kat,ka@columbia.edu,female,14
1568,Cindy,ci@columbia.edu,male,22
1569,Matthew,ma@columbia.edu,male,28
1570,Richard,ri@columbia.edu,male,21
1571,Justin,ju@columbia.edu,female,36
1572,Diana,di@columbia.edu,male,28
1573,Ron,ro@columbia.edu,male,16
1574,Arlene,ar@columbia.edu,male,45
1575,Rachel,ra@columbia.edu,female,46
1576,William,wi@columbia.edu,female,26
1577,Charleen,ch@columbia.edu,female,49
1578,A,a@columbia.edu,male,18
1579,Bonnie,bo@columbia.edu,female,26
1580,Lin,li@columbia.edu,male,13
1581,Kathryn,ka@columbia.edu,male,14
1582,Brian,br@columbia.edu,female,30
1583,Beth,be@columbia.edu,female,12
1584,Winston,wi@columbia.edu,male,11
1585,Rick,ri@columbia.edu,male,17
1586,Matthew,ma@columbia.edu,male,45
1587,Joshua,jo@columbia.edu,female,24
1588,Erin,er@columbia.edu,male,43
1589,Milind,mi@columbia.edu,male,12
1590,Christian,ch@columbia.edu,male,46
1591,Lbeezy,lb@columbia.edu,female,12
1592,Jenlyn,je@columbia.edu,male,50
1593,Francisco Andres,fr@columbia.edu,female,31
1594,Mark,ma@columbia.edu,female,26
1595,Elizabeth,el@columbia.edu,male,48
1596,Fabio,fa@columbia.edu,female,34
1597,Kerrie,ke@columbia.edu,male,26
1598,Ben,be@columbia.edu,male,36
1599,Manami,ma@columbia.edu,female,19
1600,John,jo@columbia.edu,female,40
1601,Jo,jo@columbia.edu,female,31
1602,Aenka,ae@columbia.edu,female,49
1603,David,da@columbia.edu,male,42
1604,Joshua,jo@columbia.edu,male,16
1605,Brittany,br@columbia.edu,male,47
1606,Sue,su@columbia.edu,male,42
1607,J,j@columbia.edu,female,17
1608,Stacy,st@columbia.edu,female,18
1609,Jennifer,je@columbia.edu,male,16
1610,Horacio,ho@columbia.edu,female,26
1611,Joanie,jo@columbia.edu,male,18
1612,Shantae,sh@columbia.edu,female,15
1613,Andy,an@columbia.edu,male,14
1614,Marlene,ma@columbia.edu,female,23
1615,Robert,ro@columbia.edu,female,42
1616,Dan,da@columbia.edu,female,14
1617,Sonya,so@columbia.edu,male,15
1618,Seth,se@columbia.edu,male,11
1619,Zia,zi@columbia.edu,male,15
1620,Nate,na@columbia.edu,female,23
1621,Patrick,pa@columbia.edu,male,12
1622,JOe,jo@columbia.edu,male,18
1623,Joe,jo@columbia.edu,male,44
1624,Lance,la@columbia.edu,female,36
1625,Jennifer,je@columbia.edu,male,14
1626,david,da@columbia.edu,male,39
1627,Nicole,ni@columbia.edu,female,38
1628,Linda,li@columbia.edu,female,31
1629,Judy,ju@columbia.edu,female,15
1630,melissa,me@columbia.edu,male,48
1631,Erik,er@columbia.edu,female,50
1632,Tim,ti@columbia.edu,female,45
1633,Lauren,la@columbia.edu,male,39
1634,apee,ap@columbia.edu,male,27
1635,Wanda,wa@columbia.edu,female,42
1636,Scott,sc@columbia.edu,female,39
1637,Germaine,ge@columbia.edu,male,29
1638,Nancy,na@columbia.edu,male,25
1639,chris,ch@columbia.edu,female,46
1640,Per,pe@columbia.edu,male,40
1641,Beemeth,be@columbia.edu,male,19
1642,Isabel,is@columbia.edu,male,30
1643,Claudia,cl@columbia.edu,female,10
1644,mike,mi@columbia.edu,female,34
1645,Marianne,ma@columbia.edu,male,26
1646,Jacob,ja@columbia.edu,male,37
1647,Brian,br@columbia.edu,female,10
1648,Tara,ta@columbia.edu,male,18
1649,Benson,be@columbia.edu,female,21
1650,Kyle,ky@columbia.edu,female,43
1651,Ada,ad@columbia.edu,male,32
1652,Amanda,am@columbia.edu,female,40
1653,Claire,cl@columbia.edu,female,12
1654,Vince,vi@columbia.edu,female,32
1655,Koen,ko@columbia.edu,male,12
1656,Kelley,ke@columbia.edu,male,20
1657,Jason,ja@columbia.edu,female,38
1658,Elaine,el@columbia.edu,female,20
1659,Rona,ro@columbia.edu,female,36
1660,Eren,er@columbia.edu,female,14
1661,Trish,tr@columbia.edu,male,18
1662,Thuy,th@columbia.edu,male,10
1663,Tina,ti@columbia.edu,male,42
1664,April,ap@columbia.edu,female,32
1665,Chris,ch@columbia.edu,male,19
1666,Mike,mi@columbia.edu,male,43
1667,Jack,ja@columbia.edu,female,31
1668,Harry,ha@columbia.edu,female,44
1669,Adriana,ad@columbia.edu,male,31
1670,Joseph,jo@columbia.edu,female,26
1671,Thom,th@columbia.edu,male,32
1672,Mauricio,ma@columbia.edu,male,16
1673,Matt,ma@columbia.edu,male,48
1674,Dina,di@columbia.edu,female,25
1675,Amanda,am@columbia.edu,female,18
1676,Todd,to@columbia.edu,male,10
1677,CoffeePants,co@columbia.edu,female,38
1678,Wanda,wa@columbia.edu,male,50
1679,Wit,wi@columbia.edu,male,19
1680,Josie,jo@columbia.edu,male,16
1681,Jacalyn,ja@columbia.edu,female,40
1682,Rashmi,ra@columbia.edu,male,34
1683,Frank,fr@columbia.edu,female,29
1684,Robert,ro@columbia.edu,male,43
1685,Kristine,kr@columbia.edu,male,41
1686,April,ap@columbia.edu,female,12
1687,Stefan,st@columbia.edu,male,39
1688,Carol,ca@columbia.edu,male,35
1689,Daniela,da@columbia.edu,female,18
1690,JFong,jf@columbia.edu,male,16
1691,Gloria,gl@columbia.edu,female,11
1692,Sarah,sa@columbia.edu,male,48
1693,Ray,ra@columbia.edu,female,22
1694,Mark,ma@columbia.edu,male,47
1695,Mark,ma@columbia.edu,male,44
1696,Abbey,ab@columbia.edu,male,47
1697,Jennifer,je@columbia.edu,female,24
1698,Corey,co@columbia.edu,female,38
1699,John,jo@columbia.edu,male,27
1700,Manny,ma@columbia.edu,male,10
1701,Julio,ju@columbia.edu,male,50
1702,Veronica,ve@columbia.edu,female,39
1703,Trevor,tr@columbia.edu,female,44
1704,Wendy,we@columbia.edu,male,44
1705,Kenneth,ke@columbia.edu,male,36
1706,Nick,ni@columbia.edu,female,15
1707,Alaina,al@columbia.edu,male,49
1708,Lija,li@columbia.edu,male,38
1709,Amme,am@columbia.edu,female,31
1710,Zingzang,zi@columbia.edu,female,10
1711,John,jo@columbia.edu,female,36
1712,mike,mi@columbia.edu,male,47
1713,Alysia,al@columbia.edu,female,31
1714,Eric,er@columbia.edu,female,47
1715,Chelsea,ch@columbia.edu,male,35
1716,Danny,da@columbia.edu,male,45
1717,Jeannie,je@columbia.edu,male,42
1718,J,j@columbia.edu,male,34
1719,Judy,ju@columbia.edu,male,11
1720,Raj,ra@columbia.edu,female,46
1721,C,c@columbia.edu,male,27
1722,Karen,ka@columbia.edu,male,46
1723,pam,pa@columbia.edu,male,17
1724,Mark,ma@columbia.edu,female,17
1725,Aaron,aa@columbia.edu,male,45
1726,Jonathan,jo@columbia.edu,female,48
1727,M,m@columbia.edu,female,42
1728,Esther,es@columbia.edu,male,42
1729,Jonathan,jo@columbia.edu,female,12
1730,Kevin,ke@columbia.edu,female,19
1731,Natasha,na@columbia.edu,male,25
1732,Marcia,ma@columbia.edu,female,19
1733,Kensi,ke@columbia.edu,female,39
1734,Stephanie,st@columbia.edu,female,44
1735,Pam,pa@columbia.edu,female,43
1736,Heather,he@columbia.edu,male,23
1737,David,da@columbia.edu,male,24
1738,Hailey,ha@columbia.edu,male,33
1739,P,p@columbia.edu,male,25
1740,AQ,aq@columbia.edu,male,29
1741,Laura,la@columbia.edu,female,36
1742,Nicole,ni@columbia.edu,female,40
1743,Cladwell,cl@columbia.edu,male,33
1744,Nhi,nh@columbia.edu,male,39
1745,G,g@columbia.edu,male,16
1746,Rockland,ro@columbia.edu,male,20
1747,Bob,bo@columbia.edu,female,24
1748,Jessica,je@columbia.edu,male,33
1749,Timothy,ti@columbia.edu,female,19
1750,Keith,ke@columbia.edu,male,32
1751,Chas,ch@columbia.edu,female,46
1752,Merry Lee,me@columbia.edu,male,37
1753,Jason,ja@columbia.edu,female,19
1754,AC,ac@columbia.edu,female,39
1755,Debi,de@columbia.edu,female,12
1756,L,l@columbia.edu,male,33
1757,Pam,pa@columbia.edu,male,10
1758,Sandy,sa@columbia.edu,male,44
1759,Kate,ka@columbia.edu,male,30
1760,Paul,pa@columbia.edu,male,16
1761,M,m@columbia.edu,female,19
1762,Caitlin,ca@columbia.edu,female,48
1763,David,da@columbia.edu,female,36
1764,Scott,sc@columbia.edu,female,25
1765,Gary,ga@columbia.edu,female,21
1766,David,da@columbia.edu,female,40
1767,Evelyn,ev@columbia.edu,male,44
1768,Brent,br@columbia.edu,female,28
1769,Steve,st@columbia.edu,male,41
1770,S,s@columbia.edu,male,17
1771,Anna,an@columbia.edu,male,25
1772,Andrew,an@columbia.edu,female,31
1773,Kara,ka@columbia.edu,female,40
1774,Cindy,ci@columbia.edu,female,46
1775,Lidor,li@columbia.edu,male,21
1776,Chad,ch@columbia.edu,female,49
1777,Emily,em@columbia.edu,female,13
1778,Jc,jc@columbia.edu,female,29
1779,Christie,ch@columbia.edu,female,18
1780,Patrick,pa@columbia.edu,female,17
1781,Pernille,pe@columbia.edu,male,18
1782,Debra,de@columbia.edu,male,41
1783,Dawn,da@columbia.edu,female,10
1784,Melanie,me@columbia.edu,female,32
1785,Morgan,mo@columbia.edu,female,34
1786,Gabriel,ga@columbia.edu,female,34
1787,Glenn,gl@columbia.edu,female,21
1788,Jertez,je@columbia.edu,female,50
1789,Tim,ti@columbia.edu,male,32
1790,Teddy,te@columbia.edu,male,39
1791,Jen,je@columbia.edu,male,48
1792,Rachel,ra@columbia.edu,female,28
1793,Larraine,la@columbia.edu,male,50
1794,Allison,al@columbia.edu,male,15
1795,Barbara,ba@columbia.edu,male,45
1796,Adam,ad@columbia.edu,male,38
1797,Barbara,ba@columbia.edu,female,16
1798,Andrew,an@columbia.edu,male,47
1799,John,jo@columbia.edu,female,37
1800,Anthony,an@columbia.edu,female,35
1801,Lori,lo@columbia.edu,male,18
1802,Ivan,iv@columbia.edu,female,30
1803,Suge,su@columbia.edu,female,37
1804,Susan,su@columbia.edu,female,36
1805,Richard,ri@columbia.edu,male,22
1806,Shaun,sh@columbia.edu,male,37
1807,Phuong,ph@columbia.edu,female,47
1808,Tripp,tr@columbia.edu,female,19
1809,Mary,ma@columbia.edu,female,31
1810,Kate,ka@columbia.edu,male,35
1811,Sally,sa@columbia.edu,male,28
1812,Tu,tu@columbia.edu,male,12
1813,Clark,cl@columbia.edu,female,21
1814,lei,le@columbia.edu,male,40
1815,Dexter,de@columbia.edu,male,10
1816,Melissa,me@columbia.edu,male,46
1817,Stacy,st@columbia.edu,female,41
1818,Omar,om@columbia.edu,male,24
1819,Jennifer,je@columbia.edu,male,37
1820,Saloni,sa@columbia.edu,female,10
1821,Rosemary,ro@columbia.edu,male,44
1822,leslie,le@columbia.edu,male,24
1823,Harvey,ha@columbia.edu,female,24
1824,Gary,ga@columbia.edu,female,25
1825,Afshan,af@columbia.edu,female,21
1826,Elise,el@columbia.edu,male,30
1827,Kendall,ke@columbia.edu,male,18
1828,Brian,br@columbia.edu,female,49
1829,Angela,an@columbia.edu,male,35
1830,Steve,st@columbia.edu,male,16
1831,Rae,ra@columbia.edu,male,25
1832,Dianne,di@columbia.edu,female,40
1833,Talia,ta@columbia.edu,male,26
1834,Ryan,ry@columbia.edu,female,37
1835,Genevieve,ge@columbia.edu,female,36
1836,Alyssa,al@columbia.edu,female,38
1837,Lauren,la@columbia.edu,male,38
1838,Keilene,ke@columbia.edu,female,33
1839,Ivan,iv@columbia.edu,female,35
1840,Scotty,sc@columbia.edu,male,20
1841,Don,do@columbia.edu,female,46
1842,Michael,mi@columbia.edu,female,42
1843,Daniel,da@columbia.edu,female,33
1844,Jeff,je@columbia.edu,female,50
1845,Paul,pa@columbia.edu,female,28
1846,Nathan,na@columbia.edu,female,17
1847,Sarah,sa@columbia.edu,female,32
1848,G,g@columbia.edu,male,16
1849,Janine,ja@columbia.edu,female,21
1850,Scott,sc@columbia.edu,male,10
1851,Diana,di@columbia.edu,male,47
1852,Bradley,br@columbia.edu,female,43
1853,Tetsuro,te@columbia.edu,male,15
1854,Noa,no@columbia.edu,female,38
1855,PattieCakesAble,pa@columbia.edu,male,41
1856,Scott,sc@columbia.edu,male,39
1857,Janey,ja@columbia.edu,male,33
1858,Steven,st@columbia.edu,male,43
1859,Adam,ad@columbia.edu,male,14
1860,Amy,am@columbia.edu,male,22
1861,Kelly,ke@columbia.edu,male,37
1862,Brittany,br@columbia.edu,female,49
1863,Jules,ju@columbia.edu,male,49
1864,D,d@columbia.edu,male,47
1865,Sasha,sa@columbia.edu,male,12
1866,Lynn,ly@columbia.edu,female,26
1867,Mel,me@columbia.edu,male,23
1868,Joyce,jo@columbia.edu,female,36
1869,Brent,br@columbia.edu,female,44
1870,Salvador,sa@columbia.edu,female,13
1871,Inesh,in@columbia.edu,male,23
1872,Christyn,ch@columbia.edu,male,20
1873,Olivia,ol@columbia.edu,female,21
1874,Dave,da@columbia.edu,male,48
1875,Dorothy,do@columbia.edu,male,21
1876,Lidan,li@columbia.edu,female,28
1877,Angelica,an@columbia.edu,male,35
1878,James,ja@columbia.edu,male,25
1879,Logan,lo@columbia.edu,male,17
1880,George,ge@columbia.edu,female,42
1881,Griffith,gr@columbia.edu,male,32
1882,Brenna,br@columbia.edu,female,44
1883,Tina,ti@columbia.edu,female,30
1884,TK,tk@columbia.edu,male,18
1885,Mo,mo@columbia.edu,male,45
1886,Barbara,ba@columbia.edu,female,47
1887,Ashley,as@columbia.edu,male,31
1888,Angela,an@columbia.edu,female,44
1889,Rochelle,ro@columbia.edu,female,40
1890,Josephine,jo@columbia.edu,male,46
1891,Melanie,me@columbia.edu,male,10
1892,Paula,pa@columbia.edu,male,47
1893,T,t@columbia.edu,female,18
1894,Andre,an@columbia.edu,male,43
1895,Lala,la@columbia.edu,female,27
1896,paul,pa@columbia.edu,female,32
1897,Billy,bi@columbia.edu,female,27
1898,Jennifer,je@columbia.edu,female,35
1899,Brian,br@columbia.edu,male,32
1900,Kip,ki@columbia.edu,female,22
1901,Zaydian,za@columbia.edu,female,34
1902,Zoe,zo@columbia.edu,female,36
1903,Michole,mi@columbia.edu,female,48
1904,Jennifer,je@columbia.edu,female,40
1905,karla,ka@columbia.edu,male,41
1906,John,jo@columbia.edu,female,15
1907,jodi,jo@columbia.edu,male,24
1908,Mint,mi@columbia.edu,female,26
1909,Mishelle,mi@columbia.edu,male,38
1910,Bill,bi@columbia.edu,male,31
1911,raymond,ra@columbia.edu,female,46
1912,Danny,da@columbia.edu,female,34
1913,Jack,ja@columbia.edu,male,32
1914,D,d@columbia.edu,female,23
1915,Heather,he@columbia.edu,male,10
1916,Ken,ke@columbia.edu,female,49
1917,Matt,ma@columbia.edu,female,31
1918,Ed,ed@columbia.edu,male,23
1919,Trevor,tr@columbia.edu,female,21
1920,Richard,ri@columbia.edu,male,31
1921,John,jo@columbia.edu,male,22
1922,Mitch,mi@columbia.edu,female,44
1923,Lorrie,lo@columbia.edu,female,11
1924,Rob,ro@columbia.edu,female,39
1925,Christina,ch@columbia.edu,female,21
1926,cheryl,ch@columbia.edu,male,46
1927,Meredith,me@columbia.edu,male,30
1928,J,j@columbia.edu,female,33
1929,John,jo@columbia.edu,female,46
1930,Micah,mi@columbia.edu,male,39
1931,James,ja@columbia.edu,female,31
1932,C,c@columbia.edu,male,26
1933,Celyn,ce@columbia.edu,female,23
1934,Angela,an@columbia.edu,male,12
1935,G,g@columbia.edu,female,37
1936,Danielle,da@columbia.edu,female,20
1937,Sumito,su@columbia.edu,female,48
1938,Demi,de@columbia.edu,female,33
1939,Emma,em@columbia.edu,female,49
1940,Sara,sa@columbia.edu,female,42
1941,Angela,an@columbia.edu,female,18
1942,Helen,he@columbia.edu,female,30
1943,Laura,la@columbia.edu,female,40
1944,Sophia,so@columbia.edu,male,43
1945,Marievic,ma@columbia.edu,female,20
1946,Ashley,as@columbia.edu,male,12
1947,Arvin,ar@columbia.edu,female,35
1948,Matthew,ma@columbia.edu,male,47
1949,Jeff,je@columbia.edu,male,14
1950,Jennifer,je@columbia.edu,female,32
1951,Laura,la@columbia.edu,female,24
1952,Naresh,na@columbia.edu,female,49
1953,Elie,el@columbia.edu,female,12
1954,Jim,ji@columbia.edu,male,30
1955,Latosha,la@columbia.edu,female,13
1956,Carmen,ca@columbia.edu,male,35
1957,Maverick,ma@columbia.edu,male,48
1958,Kelsey,ke@columbia.edu,female,44
1959,Eric,er@columbia.edu,female,12
1960,Doug,do@columbia.edu,female,34
1961,Scot,sc@columbia.edu,female,37
1962,Eric,er@columbia.edu,female,26
1963,Marcia,ma@columbia.edu,female,26
1964,Ian,ia@columbia.edu,male,34
1965,Chip,ch@columbia.edu,male,23
1966,Maggie,ma@columbia.edu,female,18
1967,Briana,br@columbia.edu,male,41
1968,Brian,br@columbia.edu,male,36
1969,Jayne,ja@columbia.edu,female,12
1970,Nessa,ne@columbia.edu,female,34
1971,Nicholas,ni@columbia.edu,female,25
1972,Valerie,va@columbia.edu,male,25
1973,Kendall,ke@columbia.edu,male,16
1974,Andrew,an@columbia.edu,male,13
1975,Carine,ca@columbia.edu,male,37
1976,Curtis,cu@columbia.edu,male,11
1977,Dunbar,du@columbia.edu,male,23
1978,Tiffany,ti@columbia.edu,male,50
1979,Keith,ke@columbia.edu,female,35
1980,Ken,ke@columbia.edu,male,46
1981,Ken,ke@columbia.edu,male,37
1982,Robb,ro@columbia.edu,male,15
1983,Alexandra,al@columbia.edu,male,45
1984,Noemi,no@columbia.edu,male,30
1985,Ronen,ro@columbia.edu,female,10
1986,Virginia,vi@columbia.edu,male,11
1987,Michael,mi@columbia.edu,male,50
1988,Kim,ki@columbia.edu,female,26
1989,elisa,el@columbia.edu,male,17
1990,Dan,da@columbia.edu,female,13
1991,Tim,ti@columbia.edu,female,38
1992,Brian,br@columbia.edu,male,21
1993,Margaret,ma@columbia.edu,female,12
1994,Josh,jo@columbia.edu,male,19
1995,Peter,pe@columbia.edu,female,20
1996,Steven,st@columbia.edu,male,31
1997,Kimmie,ki@columbia.edu,male,35
1998,marcia,ma@columbia.edu,female,46
1999,Ashley,as@columbia.edu,male,49
2000,Sandy,sa@columbia.edu,female,23
2001,Crystal,cr@columbia.edu,female,39
2002,Chris,ch@columbia.edu,male,42
2003,SHERRIE,sh@columbia.edu,female,35
